match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1908606,True,Championship,domestic_league,,regular_season,,ok,Preston,Ipswich
1908607,True,Championship,domestic_league,,regular_season,,ok,Watford,Hull
1908608,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Millwall
1908609,True,Championship,domestic_league,,regular_season,,ok,WBA,Leicester
1908610,True,Championship,domestic_league,,regular_season,,ok,Southampton,Stoke
1908611,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Derby
1908612,True,Championship,domestic_league,,regular_season,,ok,Watford,QPR
1908613,True,Championship,domestic_league,,regular_season,,ok,Swansea,Watford
1908614,True,Championship,domestic_league,,regular_season,,ok,Wrexham,WBA
1908615,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Sheff Wed
1908616,True,Championship,domestic_league,,regular_season,,ok,WBA,Portsmouth
1908617,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Swansea
1908618,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Ipswich
1908619,True,Championship,domestic_league,,regular_season,,ok,Derby,Charlton
1908620,True,Championship,domestic_league,,regular_season,,ok,Hull,Preston
1908621,True,Championship,domestic_league,,regular_season,,ok,Leicester,Wrexham
1908622,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Stoke
1908623,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Southampton
1908624,True,Championship,domestic_league,,regular_season,,ok,Millwall,Coventry
1908625,True,Championship,domestic_league,,regular_season,,ok,Norwich,WBA
1908626,True,Championship,domestic_league,,regular_season,,ok,Preston,Sheff Wed
1908627,True,Championship,domestic_league,,regular_season,,ok,QPR,Norwich
1908628,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Leicester
1908629,True,Championship,domestic_league,,regular_season,,ok,Southampton,Millwall
1908630,True,Championship,domestic_league,,regular_season,,ok,Swansea,WBA
1908631,True,Championship,domestic_league,,regular_season,,ok,Watford,Birmingham
1908632,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Coventry
1908633,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Charlton
1908634,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Preston
1908635,True,Championship,domestic_league,,regular_season,,ok,Derby,Wrexham
1908636,True,Championship,domestic_league,,regular_season,,ok,Hull,Watford
1908637,True,Championship,domestic_league,,regular_season,,ok,Leicester,WBA
1908638,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Southampton
1908639,True,Championship,domestic_league,,regular_season,,ok,Millwall,Swansea
1908640,True,Championship,domestic_league,,regular_season,,ok,Norwich,Stoke
1908641,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Ipswich
1908642,True,Championship,domestic_league,,regular_season,,ok,QPR,Sheff Wed
1908643,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Oxford
1908644,True,Championship,domestic_league,,regular_season,,ok,Charlton,Sheff Utd
1908645,True,Championship,domestic_league,,regular_season,,ok,Coventry,Leicester
1908646,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Blackburn
1908647,True,Championship,domestic_league,,regular_season,,ok,Oxford,Bristol City
1908648,True,Championship,domestic_league,,regular_season,,ok,Preston,Derby
1908649,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Portsmouth
1908650,True,Championship,domestic_league,,regular_season,,ok,Southampton,Hull
1908651,True,Championship,domestic_league,,regular_season,,ok,Stoke,QPR
1908652,True,Championship,domestic_league,,regular_season,,ok,Swansea,Birmingham
1908653,True,Championship,domestic_league,,regular_season,,ok,Watford,Millwall
1908654,True,Championship,domestic_league,,regular_season,,ok,WBA,Middlesbrough
1908655,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Norwich
1908656,True,Championship,domestic_league,,regular_season,,ok,Coventry,Millwall
1908657,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Bristol City
1908658,True,Championship,domestic_league,,regular_season,,ok,Oxford,QPR
1908659,True,Championship,domestic_league,,regular_season,,ok,Preston,Hull
1908660,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Birmingham
1908661,True,Championship,domestic_league,,regular_season,,ok,Swansea,Blackburn
1908662,True,Championship,domestic_league,,regular_season,,ok,WBA,Norwich
1908663,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Leicester
1908664,True,Championship,domestic_league,,regular_season,,ok,Charlton,Derby
1908665,True,Championship,domestic_league,,regular_season,,ok,Southampton,Sheff Utd
