league,match_id,team_id,team_name,is_home,total_passes,accurate_passes,total_shots,goals,key_passes,tackles,interceptions
Eredivisie,1903964,129,PSV Eindhoven,True,667,573,28,3,26,22,7
Eredivisie,1903964,287,SC Heerenveen,False,362,275,14,1,13,16,11
Eredivisie,1903968,242,Fortuna Sittard,True,345,237,11,1,9,19,12
Eredivisie,1903968,113,Twente,False,521,394,9,2,7,11,5
Eredivisie,1903969,762,FC Volendam,False,451,355,8,0,5,15,7
Eredivisie,1903969,303,Sparta Rotterdam,True,460,372,16,2,14,18,4
Eredivisie,1903972,868,PEC Zwolle,True,386,278,8,2,7,24,8
Eredivisie,1903972,783,NAC Breda,False,508,395,20,1,16,8,11
Eredivisie,1903783,868,PEC Zwolle,True,276,180,8,0,5,10,12
Eredivisie,1903783,874,Go Ahead Eagles,False,693,589,20,2,16,9,6
Eredivisie,1903784,116,NEC Nijmegen,False,521,420,11,2,10,18,10
Eredivisie,1903784,287,SC Heerenveen,True,341,230,14,3,10,11,9
Eredivisie,1903785,130,Ajax,False,347,273,14,2,11,19,7
